pid,SE1,SE2,SASE1,SASE2,NumVar1,NumVar2,NumVar,OverlapVarSites,ChangeSites,SE_Diff,SASE_Diff,Abs_SASE_Diff,Coll2014,Freschi2020,Lineage,F2,NumVarDiff
T0088,0.74844730533553,0.74844730533553,0.334258467701483,0.24948243511184334,3,0,3,0,3,0.0,-0.08477603258963964,0.08477603258963964,2.2.1.1,2.2.1.1.1,2,0.0099927166788055,-3
T0090,0,0,0.4021791902022728,0,1,0,1,0,1,0,-0.4021791902022728,0.4021791902022728,2.2.1.1,2.2.1.1.1,2,0.0085703501409889,-1
T0091,0.7276507530604324,0.7276507530604324,0,0.3638253765302162,0,2,2,0,2,0.0,0.3638253765302162,0.3638253765302162,4.1.1.1,4.1.i1.2.1,4,0.0081223364251692,2
T0092,0.8949805371921268,0.8949805371921268,0.31112933956256994,0.8949805371921268,1,1,2,0,2,0.0,0.5838511976295568,0.5838511976295568,2.2.1,2.2.1.1.1,2,0.0082734676540656,0
T0099,2.2220751357958815,2.2220751357958815,0.4351054310858829,0.5555187839489704,1,4,5,0,5,0.0,0.12041335286308746,0.12041335286308746,2.2.1,2.2.1.1.1,2,0.0091575515112272,3
T0102,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1,2.2.1.1.1.i2,2,0.0072286073736059,0
T0103,0,0,0.6866554182741883,0,3,0,3,0,3,0,-0.6866554182741883,0.6866554182741883,3.1.1,3.1.1.i1,3,0.0082049954704283,-3
T0106,7.257652823984714,7.257652823984714,0.5654493849508796,0.8064058693316348,3,9,11,1,10,0.0,0.24095648438075523,0.24095648438075523,4.1.1.3,4.1.i1.2.1,4,0.0105254329685075,6
T0107,0,0,0.2954491851399499,0,1,0,1,0,1,0,-0.2954491851399499,0.2954491851399499,2.2.1.1,2.2.1.1.1,2,0.0073585444846637,-1
T0108,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1,2.2.1.1.1,2,0.007965730512839,0
T0111,0.31599713297842436,0.31599713297842436,0,0.31599713297842436,0,1,1,0,1,0.0,0.31599713297842436,0.31599713297842436,2.2.1.1,2.2.1.1.1,2,0.0084378013500482,1
T0114,0.7992048030347638,0.7992048030347638,0,0.3996024015173819,0,2,2,0,2,0.0,0.3996024015173819,0.3996024015173819,4.3.2.1,4.2.1.2.1.1.i1,4,0.0103977996914201,2
T0115,0,0,0.7638192858192021,0,2,0,2,0,2,0,-0.7638192858192021,0.7638192858192021,2.2.1,2.2.1.1.1,2,0.0070258746002519,-2
T0116,13.422268070304137,13.422268070304137,0.34447793859362774,0.43297638936464955,408,19,420,7,413,0.0,0.08849845077102181,0.08849845077102181,2.2.1.1,2.2.1.1.1,2,0.0522220060587532,-389
T0117,0,0,0,0,0,0,0,0,0,0,0,0,4.4.1.1,4.2.1.2.2.1.1,4,0.0065287211077765,0
T0118,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.2.1.1.1.1.1.1.i1,4,0.0070557360122184,0
T0119,0.5725804656237687,0.5725804656237687,0.6811814580933261,0.5725804656237687,1,1,1,1,0,0.0,-0.10860099246955734,0.10860099246955734,4.3.3,4.2.1.2.1.1.i4.1,4,0.0081806620149176,0
T0121,1.1013975483355638,1.1013975483355638,0.8983448501705575,0.5506987741677819,1,2,2,1,1,0.0,-0.34764607600277564,0.34764607600277564,4.7,4,4,0.0060407189201282,1
T0123,0,0,0,0,0,0,0,0,0,0,0,0,4.4.1.1,4.2.1.2.2.1.1,4,0.0073435873713426,0
T0125,0,0,0,0,0,0,0,0,0,0,0,0,4.1,4.1.i1.2.2,4,0.0118556014386572,0
T0126,1.7915593439045352,1.7915593439045352,0.33183991557023346,0.4478898359761338,1,4,5,0,5,0.0,0.11604992040590034,0.11604992040590034,4.1.2.1,4.1.i1.1.1.1,4,0.0055131818935499,3
T0127,0.6283779208934559,0.6283779208934559,0.7797403122839492,0.6283779208934559,1,1,1,1,0,0.0,-0.15136239139049334,0.15136239139049334,2.2.1.1,2.2.1.1.1,2,0.0076575881490625,0
T0128,0,0,0,0,0,0,0,0,0,0,0,0,4.3.2.1,4.2.1.2.1.1.i1,4,0.0084896029230025,0
T0130,3.220620141451475,3.220620141451475,0.45868408498793806,0.8051550353628687,3,4,4,3,1,0.0,0.34647095037493064,0.34647095037493064,2.2.1.1,2.2.1.1.1,2,0.0068141063956963,1
T0131,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0074747554433575,0
T0132,0.5405540285704891,0.5405540285704891,0.33477541739821715,0.27027701428524453,2,1,2,1,1,0.0,-0.06449840311297261,0.06449840311297261,4.4.1.1,4.2.1.2.2.1.1,4,0.0072762766759838,-1
T0133,1.8914314618792643,1.8914314618792643,0.4979794325599231,0.9457157309396321,2,2,4,0,4,0.0,0.447736298379709,0.447736298379709,4.8,4.2.1.1.1.1.1.1.i1,4,0.0070358140716281,0
T0135,0.5614622569830809,0.5614622569830809,0.29603609071771214,0.28073112849154047,2,0,2,0,2,0.0,-0.01530496222617167,0.01530496222617167,2.2.1.1,2.2.1.1.1,2,0.008288220235847,-2
T0136,0,0,0.42193797632416163,0,2,0,2,0,2,0,-0.42193797632416163,0.42193797632416163,2.2.1.1,2.2.1.1.1,2,0.0087377304834418,-2
T0140,0.9165029795306996,0.9165029795306996,0.8743963161231036,0.9165029795306996,2,1,2,1,1,0.0,0.042106663407595946,0.042106663407595946,4.3.4.1,4.2.1.2.1.1.i3.2,4,0.0144798852537395,-1
T0143,0,0,0.970423546210211,0,1,0,1,0,1,0,-0.970423546210211,0.970423546210211,4.3.3,4.2.1.2.1.1.i4.1,4,0.0073314734315188,-1
T0144,0.4689955935892812,0.4689955935892812,0.43275015878875367,0.4689955935892812,1,1,1,1,0,0.0,0.036245434800527554,0.036245434800527554,2.2.1.1,2.2.1.1.1,2,0.0076947026642352,0
T0146,0,0,0,0,0,0,0,0,0,0,0,0,4.3.2.1,4.2.1.2.1.1.i1,4,0.0085465958474167,0
T0149,0,0,0,0,0,0,0,0,0,0,0,0,4.1.1.1,4.1.i1.2.1,4,0.0066739606126914,0
T0150,1.4542340524990012,1.4542340524990012,0,0.4847446841663337,0,3,3,0,3,0.0,0.4847446841663337,0.4847446841663337,2.2.1.1,2.2.1.1.1,2,0.0080942097658738,3
T0151,3.1661806523381406,3.1661806523381406,0.6088055504819121,0.5276967753896901,11,5,14,2,12,0.0,-0.08110877509222203,0.08110877509222203,2.2.1,2.2.1.1.1,2,0.006561520328562,-6
T0152,1.6041881604083224,1.6041881604083224,0.6119517966742236,0.2291697372011889,286,2,288,0,288,0.0,-0.3827820594730347,0.3827820594730347,4.3.3,4.2.1.2.1.1.i4.1,4,0.1567646761644943,-284
T0155,0.8594549874718197,0.8594549874718197,0.2902002779367828,0.42972749373590985,1,2,3,0,3,0.0,0.13952721579912702,0.13952721579912702,2.2.1,2.2.1.1.1.i2,2,0.0073000733675715,1
T0157,3.208027037652097,3.208027037652097,0.48212587335909807,0.5346711729420162,9,4,13,0,13,0.0,0.05254529958291809,0.05254529958291809,4.4.1.1,4.2.1.2.2.1.1,4,0.0059292074998881,-5
T0158,1.260649791929045,1.260649791929045,0.6368668123121982,0.6303248959645225,2,2,4,0,4,0.0,-0.006541916347675758,0.006541916347675758,4.4.1.1,4.2.1.2.2.1.1,4,0.0072625157354507,0
T0159,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0079459411868286,0
T0160,0.48499894727290993,0.48499894727290993,0.2982445333713734,0.48499894727290993,1,1,1,1,0,0.0,0.18675441390153652,0.18675441390153652,2.2.1,2.2.1.1.1,2,0.009532767298795,0
T0162,0.34724468824115456,0.34724468824115456,0.4690180263063431,0.34724468824115456,2,1,3,0,3,0.0,-0.12177333806518853,0.12177333806518853,4.3.2.1,4.2.1.2.1.1.i1,4,0.0099262827530837,-1
T0163,0,0,0.8895243988220535,0,3,0,3,0,3,0,-0.8895243988220535,0.8895243988220535,4.3.3,4.2.1.2.1.1.i4.1,4,0.0048870736900897,-3
T0166,0.2974722489192894,0.2974722489192894,0,0.2974722489192894,0,1,1,0,1,0.0,0.2974722489192894,0.2974722489192894,2.2.1,2.2.1.1.1,2,0.0073970411835265,1
T0167,617.3125450352768,617.3125450352768,0.6658974345128288,0.8198041766736743,754,753,759,748,11,0.0,0.15390674216084554,0.15390674216084554,2.2.1,2.2.1.1.1,2,0.1784200711985082,-1
T0168,1.1029681665894446,1.1029681665894446,0.043763623117498505,0.3676560555298149,0,3,3,0,3,0.0,0.3238924324123164,0.3238924324123164,2.2.1,2.2.1.1.1,2,0.0073056079523339,3
T0169,1.1262959657592093,1.1262959657592093,0,0.5631479828796047,0,2,2,0,2,0.0,0.5631479828796047,0.5631479828796047,4.1.1.1,4.1.i1.2.1,4,0.0063460124598537,2
T0170,3.173740364011655,3.173740364011655,0.4539773350740091,0.634748072802331,2,5,6,1,5,0.0,0.18077073772832192,0.18077073772832192,2.2.1.1,2.2.1.1.1,2,0.0092451488367367,3
T0172,1.6528546772872883,1.6528546772872883,0.4275919237235074,0.4132136693218221,2,4,5,1,4,0.0,-0.01437825440168533,0.01437825440168533,4.8,4.2.1.1.1.1.1.1.i1,4,0.0053599265412458,2
T0173,0,0,0,0,0,0,0,0,0,0,0,0,4.3.3,4.2.1.2.1.1.i4.1,4,0.0076378801368258,0
T0174,2.6179690733286387,2.6179690733286387,0.0770168757429826,0.37399558190409127,0,7,7,0,7,0.0,0.29697870616110866,0.29697870616110866,4.4.1.1,4.2.1.2.2.1.1,4,0.0071859572133845,7
T0175,4.749240840785782,4.749240840785782,0.47029707405000154,0.47492408407857817,3,10,11,2,9,0.0,0.004627010028576628,0.004627010028576628,4.3.2.1,4.2.1.2.1.1.i1,4,0.0111673749886969,7
T0176,1.679818182469211,1.679818182469211,0.303121230189175,0.4199545456173028,3,4,5,2,3,0.0,0.1168333154281278,0.1168333154281278,2.2.1.1,2.2.1.1.1,2,0.0082980303096475,1
T0178,0.9801860005643559,0.9801860005643559,0.3287494541130813,0.9801860005643559,3,1,4,0,4,0.0,0.6514365464512746,0.6514365464512746,3.1.1,3.1.1.i1,3,0.0116109370305189,-2
T0179,0.5298541351425649,0.5298541351425649,0.5065744095998752,0.5298541351425649,1,1,1,1,0,0.0,0.023279725542689644,0.023279725542689644,4.1.1.3,4.1.i1.2.1,4,0.0096819813612793,0
T0181,0,0,0,0,0,0,0,0,0,0,0,0,4.1.1.3,4.1.i1.2.1,4,0.0090718771807397,0
T0182,0.5696052328519304,0.5696052328519304,0,0.5696052328519304,0,1,1,0,1,0.0,0.5696052328519304,0.5696052328519304,2.2.1.1,2.2.1.1.1,2,0.0068341096069298,1
T0183,0,0,0.3174720815029799,0,1,0,1,0,1,0,-0.3174720815029799,0.3174720815029799,4.4.1.1,4.2.1.2.2.1.1,4,0.0089513427014052,-1
T0186,0.4269048649438335,0.4269048649438335,0,0.4269048649438335,0,1,1,0,1,0.0,0.4269048649438335,0.4269048649438335,4.8,4.2.1.1.1.1.1.1.i1,4,0.0099713324192945,1
T0187,4.784947053083165,4.784947053083165,0.4806885915874401,0.7974911755138608,1,6,6,1,5,0.0,0.31680258392642074,0.31680258392642074,2.2.1,2.2.1.1.1,2,0.004672091579891,5
T0190,0.48166949486232874,0.48166949486232874,0.34351974100740085,0.24083474743116437,2,0,2,0,2,0.0,-0.10268499357623648,0.10268499357623648,2.2.1,2.2.1.1.1,2,0.0084749232343909,-2
T0192,0.8193502152820136,0.8193502152820136,0.31505694526442996,0.4096751076410068,1,2,3,0,3,0.0,0.09461816237657683,0.09461816237657683,4.1.1.1,4.1.i1.2.1,4,0.0096428438971924,1
T0195,1.1401857937301854,1.1401857937301854,0.4766448173227484,0.3800619312433951,2,3,5,0,5,0.0,-0.09658288607935328,0.09658288607935328,2.2.1.1,2.2.1.1.1,2,0.0084322702465016,1
T0196,0,0,0,0,0,0,0,0,0,0,0,0,4.3.2.1,4.2.1.2.1.1.i1,4,0.0061486322924231,0
T0197,0,0,0,0,0,0,0,0,0,0,0,0,4.1.1.1,4.1.i1.2.1,4,0.0063457618202143,0
T0198,6.482483662344099,6.482483662344099,0.49337550669249536,0.13229558494579793,752,8,753,7,746,0.0,-0.36107992174669745,0.36107992174669745,2.2.1.1,2.2.1.1.1,2,0.1099703055010317,-744
T0199,2.6064168462309754,2.6064168462309754,0,0.5212833692461951,0,5,5,0,5,0.0,0.5212833692461951,0.5212833692461951,2.2.1,2.2.1.1.1,2,0.0076003108356551,5
T0200,0,0,0.8579637638860325,0,1,0,1,0,1,0,-0.8579637638860325,0.8579637638860325,2.2.1.1,2.2.1.1.1,2,0.0059878781977947,-1
T0202,0.8920251327563367,0.8920251327563367,0,0.44601256637816833,0,2,2,0,2,0.0,0.44601256637816833,0.44601256637816833,4.4.1.1,4.2.1.2.2.1.1,4,0.011204177091265,2
T0203,1.1170044968289194,1.1170044968289194,0.4743454375622388,0.3723348322763065,1,3,4,0,4,0.0,-0.10201060528593231,0.10201060528593231,2.2.1,2.2.1.1.1.i2,2,0.0096206109359713,2
T0204,664.2305744304015,664.2305744304015,0.5932024287714879,0.8844614839286304,751,751,754,748,6,0.0,0.29125905515714257,0.29125905515714257,2.2.1,2.2.1.1.1,2,0.1455859297569062,0
T0205,0.985891654156722,0.985891654156722,0.663424963325163,0.985891654156722,1,1,2,0,2,0.0,0.322466690831559,0.322466690831559,4.1.1.1,4.1.i1.2.1,4,0.0064894285116181,0
T0209,0.8837402386988359,0.8837402386988359,0.9924459003580428,0.44187011934941794,1,1,2,0,2,0.0,-0.5505757810086249,0.5505757810086249,2.2.1.1,2.2.1.1.1,2,0.0083289777612921,0
T0210,4.01988304368179,4.01988304368179,0,0.3654439130619809,0,11,11,0,11,0.0,0.3654439130619809,0.3654439130619809,2.2.1.1,2.2.1.1.1,2,0.0082680803462866,11
T0211,0,0,0.30157695252742545,0,1,0,1,0,1,0,-0.30157695252742545,0.30157695252742545,2.2.1.1,2.2.1.1.1,2,0.0075392038600723,-1
T0213,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0075048580554376,0
T0214,0.7372765387109157,0.7372765387109157,0.5880808402331408,0.2457588462369719,4,1,5,0,5,0.0,-0.3423219939961689,0.3423219939961689,2.2.1.1,2.2.1.1.1,2,0.0071029793820131,-3
T0217,8.954326334821555,8.954326334821555,0.5762322977073292,0.526725078518915,9,16,22,3,19,0.0,-0.049507219188414164,0.049507219188414164,2.2.1.1,2.2.1.1.1,2,0.0082431398272657,7
T0218,0.28998604703320896,0.28998604703320896,0.757327132717904,0.28998604703320896,3,1,4,0,4,0.0,-0.467341085684695,0.467341085684695,4.3.2.1,4.2.1.2.1.1.i1,4,0.0088208312751393,-2
T0219,0,0,0.5590403935027497,0,6,0,6,0,6,0,-0.5590403935027497,0.5590403935027497,3.1.1,3.1.1.i1,3,0.0089511014117165,-6
T0220,3.8757722998957056,3.8757722998957056,0.7350415172499234,0.7751544599791411,2,5,7,0,7,0.0,0.040112942729217727,0.040112942729217727,2.2.1.1,2.2.1.1.1,2,0.0081374321880651,3
T0221,0.02442873007833342,0.02442873007833342,0.37983940505553476,0.02442873007833342,1,0,1,0,1,0.0,-0.35541067497720136,0.35541067497720136,2.2.1.1,2.2.1.1.1,2,0.0067074206147053,-1
T0222,3.413972203673244,3.413972203673244,0.35470773471932693,0.568995367278874,2,6,8,0,8,0.0,0.21428763255954708,0.21428763255954708,4.3.2.1,4.2.1.2.1.1.i1,4,0.0105901706765371,4
T0224,149.07324304723952,149.07324304723952,0.125431339481009,0.9680080717353216,2,154,154,2,152,0.0,0.8425767322543125,0.8425767322543125,2.2.1,2.2.1.1.1,2,0.0124270997983321,152
T0227,0,0,0.533797857186203,0,2,0,2,0,2,0,-0.533797857186203,0.533797857186203,4.1.1.1,4.1.i1.2.1,4,0.0073906188411509,-2
T0230,0,0,0.857791013655673,0,2,0,2,0,2,0,-0.857791013655673,0.857791013655673,2.2.1.1,2.2.1.1.1,2,0.0087928711560734,-2
