covariate,coef_pooled,V_w,V_b,V_t,se_pooled,riv,wald_stat,dof_old,lambda,dof_observed,dof_adj,pval,t_critical,coef_lower,coef_upper,HR_TCC_assoc,HR_TCC_assoc_lower,HR_TCC_assoc_upper,Indel
INH_AUC,0.010979349218499686,0.00019399849738678738,0.0001586209727361154,0.0003579068358807733,0.01891842582988271,0.8448948868258048,0.5803521560000616,138.27252342395963,0.4579636991023759,136.06381550110595,68.57963910194547,0.5626217447538809,1.9772690718344916,-0.026427469062722173,0.04838616749972155,0.9890807038539726,0.9527657888451008,1.0267797712616202,"Rv0236A_c.-71delG,lpqI_c.-44delC"
Indel_Change,33.63673715113153,4253.711902334114,1624.47537604317,5932.336457578723,77.02166226185152,0.39462582182011613,0.43671788122121136,362.19496041916784,0.2829617920777437,179.99339577148453,120.23995003360127,0.6625761902027136,1.96653526180011,-117.8290776092583,185.10255191152135,2.46462395912713e-15,4.0830351493056486e-81,1.487709764373831e+51,"Rv0236A_c.-71delG,lpqI_c.-44delC"
Indel_Sample1,7.268485275964344,4280.095804724719,116.04722731286107,4400.011272948008,66.33258078009635,0.02801700562191092,0.10957639806086535,39044.07704962174,0.027253445681048538,244.18218388142367,242.6645564759759,0.9127458926811624,1.9600247451906134,-122.7450144653798,137.28198501730847,0.0006971672103075363,2.3943709914879676e-60,2.0299365505842125e+53,"Rv0236A_c.-71delG,lpqI_c.-44delC"
Lineage_3,-7.157790305691969,4206.603825915216,113.89217439526794,4324.292406123659,65.75935223315129,0.02797710102468194,-0.1088482483877557,39152.49626419935,0.027215685054457456,244.1916626837127,242.6780946336547,0.9133234122601659,1.9600245769300213,-136.04773684566658,121.73215623428263,1284.0703926611043,1.356426535692412e-53,1.215573958428338e+59,"Rv0236A_c.-71delG,lpqI_c.-44delC"
Lineage_4,0.11451024246186756,0.032248627220811614,0.023491341844488912,0.05652301379345016,0.23774569142983465,0.7527261984340561,0.48165012696208087,157.23603753179114,0.4294602312138466,143.21885399115544,74.95023624767174,0.6307241910285752,1.9751661339079456,-0.3550769957328703,0.5840974806566055,0.8918028041151318,0.5576088875898806,1.4262904683337145,"Rv0236A_c.-71delG,lpqI_c.-44delC"
PZA_AUC,-0.0011007858474965696,3.0680899999489528e-06,1.9048101849924353e-06,5.036393857774469e-06,0.0022441911366402082,0.6415404560681941,-0.4905044982686112,189.8685709793079,0.39081611037769187,152.91943404261235,84.70131390618134,0.6243433210366652,1.9725369337451704,-0.0055275357509029345,0.0033259640559097957,1.0011013919346077,0.9966795608356465,1.005542840763315,"Rv0236A_c.-71delG,lpqI_c.-44delC"
RIF_AUC,0.4886521781440583,0.17531107226818335,0.30393253880870535,0.48937469570384556,0.6995532114884797,1.791464848011546,0.698520384324053,70.41184798782332,0.6417651468144642,89.92534427894103,39.49058594643963,0.487152546151708,1.9942320364982957,-0.9064192474415356,1.883723603729652,0.6134526621339403,0.15202297720625293,2.4754426968539835,"Rv0236A_c.-71delG,lpqI_c.-44delC"
diabetes,0.3018879245754685,0.16253964945889407,0.11747431174670823,0.2839297715971592,0.5328506090802179,0.7468339112480029,0.5665526499004543,158.65478222043723,0.4275357298934259,143.70194892808072,75.4043124002361,0.5718187426153389,1.9750291677151242,-0.7505075703927313,1.3542834195436682,0.7394209311605762,0.25813220068397735,2.118074815887589,"Rv0236A_c.-71delG,lpqI_c.-44delC"
inh_resistant,0.11510910228481515,0.14567995536464193,0.02806889280998115,0.17468447793495578,0.41795272212889795,0.19909755256112305,0.27541177791232363,1051.9017755178527,0.16603949539874838,209.34363260424075,174.59642462257494,0.7830539860257952,1.9622217588216475,-0.7050068232352462,0.9352250278048766,0.8912688991288344,0.39249753273501264,2.0238604941514926,"Rv0236A_c.-71delG,lpqI_c.-44delC"
screen_years,-0.011579017242534156,4.932293055996538e-05,0.00016715409940429825,0.00022204883327774024,0.014901303073145657,3.5019391742706723,-0.7770472948370033,47.926978120147346,0.777873498221574,55.75895803627035,25.77358570380363,0.44094945004398833,2.0107138983215465,-0.041541274434809705,0.01838323994974139,1.011646313553578,0.9817847011308082,1.0424161861024843,"Rv0236A_c.-71delG,lpqI_c.-44delC"
INH_AUC,0.029072686117708833,0.00021295951875212573,4.4274550527329646e-05,0.0002587098876303664,0.01608446106123442,0.21483129350743785,1.8075014143792278,927.3311585456296,0.1768404342690095,206.63234380080044,168.9795221568388,0.07100807636693011,1.9625254404576933,-0.002493477911014865,0.06063885014643253,0.9713458585411906,0.9411630793140938,1.0024965892125108,Rv0420c_c.-58delG
Indel_Change,15.611518629186946,192.01361896069793,56.11847732429507,250.00271219580284,15.811474067771254,0.3020051054137693,0.9873537762685973,539.0074931575505,0.23195385652331518,192.7975830941356,142.00412831608196,0.32391223905952093,1.9643749000498663,-15.448144162332262,46.671181420706155,1.659600684244587e-07,5.382244778194731e-21,5117334.020748344,Rv0420c_c.-58delG
Indel_Sample1,5.271532488723392,209.4636611335198,12.332814327757943,222.207569272203,14.906628367011871,0.06084066357724825,0.3536368090043224,8816.788655974036,0.057351368274372296,236.62689989043864,230.44224069676122,0.7236195405545162,1.9602330838100368,-23.948933604354462,34.49199858180125,0.005135734084685984,1.0478891559789392e-15,25170376502.2409,Rv0420c_c.-58delG
Lineage_3,5.215965448531193,204.5595802123676,12.218438542170292,217.1853000392769,14.73720801370724,0.06172147896374083,0.3539317246305926,8581.171003065878,0.05813339956537575,236.43059170753835,230.09106455898691,0.723398746721934,1.960240473632488,-23.672506168278787,34.10443706534117,0.005429189342541193,1.5439426846447743e-15,19091445045.41284,Rv0420c_c.-58delG
Lineage_4,5.447595785374322,204.59079367688008,11.968999545164117,216.95875987354967,14.72952001504291,0.060452212801925496,0.3698420437197425,8923.922670619493,0.05700606974283049,236.71357791478994,230.596828330045,0.7115089627875566,1.9602298527724993,-23.425649065122823,34.32084063587146,0.004306646356136354,1.2435071809570532e-15,14915235811.141777,Rv0420c_c.-58delG
PZA_AUC,-0.002878065408670216,3.7833766190785674e-06,9.085560622871769e-07,4.722217883441984e-06,0.0021730664700928925,0.24814903692883447,-1.3244258508793736,733.6783466707379,0.19881362688819915,201.11655745668182,157.84731250825897,0.18577406479786898,1.9632026286203457,-0.007144235214923319,0.0013881043975828866,1.0028822110150732,0.9986128585737066,1.00716981614577,Rv0420c_c.-58delG
RIF_AUC,1.0770185102487426,0.20622950443125326,0.028319770666467334,0.2354932674532695,0.48527648557628417,0.14189901247506193,2.219391506204432,1877.9959291309383,0.12426581591264917,219.8298052258646,196.79398176626816,0.02657917542897249,1.9612279781672843,0.1252806895898415,2.028756330907644,0.3406095371054583,0.13149896068815975,0.8822492296522054,Rv0420c_c.-58delG
diabetes,0.5734289517383718,0.13984451600894215,0.025287906676301642,0.1659753529077872,0.4074007276721376,0.18685635765062203,1.4075305044615634,1169.9803317064113,0.1574380559586027,211.50279549995417,179.12206523743166,0.159535754226874,1.961993664412968,-0.22588869483159513,1.3727465983083387,0.5635896001087175,0.2534099873969792,1.2534361435925414,Rv0420c_c.-58delG
inh_resistant,0.21767231172158474,0.12921621315242734,0.023164908289749122,0.1531532850518348,0.3913480357071373,0.18524820775524922,0.5562115862630224,1187.1581615536768,0.15629486426821285,211.7897634077973,179.72645134021906,0.5781710374943066,1.9619642660922496,-0.5501385499412124,0.9854831733843818,0.8043889873262228,0.37325883462541226,1.7334931766077324,Rv0420c_c.-58delG
screen_years,-0.024689368252438944,5.25765564713597e-05,1.837875237774113e-05,7.156793392835886e-05,0.00845978332632455,0.3612137943523258,-2.9184397874130337,411.83383741348285,0.2653615441240762,184.41147051366647,127.37523055524989,0.003710748870549134,1.9657409256143739,-0.041319110558825214,-0.008059625946052678,1.0249966745590136,1.0080921921629633,1.0421846246054431,Rv0420c_c.-58delG
INH_AUC,0.027978233873067495,0.00021453936393413153,4.818200109499419e-05,0.0002643274317322922,0.01625814970198922,0.23206961596775658,1.7208744159640932,817.3949041993059,0.18835755135920004,203.7412774787308,163.08998248646952,0.08565203816043858,1.9628704476070071,-0.0039344077097378145,0.05989087545587281,0.9724095321602095,0.9418673088171995,1.003942157652229,recC_c.-251delG
Indel_Change,-19.669778021507152,17408.745103867077,2829.492919639752,20332.554454161487,142.5922664598662,0.1679506094695437,-0.13794421331428502,1402.4383683491742,0.14379941078657685,214.9264150938789,186.36553360444168,0.8903043094924915,1.961656953834894,-299.38688908558186,260.0473330425675,348719356.82586825,1.15578811942886e-113,1.0521408533351557e+130,recC_c.-251delG
Indel_Sample1,-0.5545574881529788,0.26978698067630585,0.1597320695446831,0.4348434525391451,0.6594266089104572,0.6118029544979277,-0.8409692309342062,201.2791329979869,0.3795767669928999,155.74077265430574,87.80285691640103,0.4013631171363824,1.9718199443918183,-1.854828027465282,0.7457130511593243,1.7411703257769449,0.474395910755707,6.390599148581978,recC_c.-251delG
Lineage_3,0.02539876708924951,0.1489089078656901,0.011537495169373397,0.16083098620737593,0.4010373875430768,0.08006289558203653,0.06333266642507575,5277.5639599352435,0.0741279937580777,232.41557369186881,222.61208920252403,0.9495040023760101,1.9604135870746633,-0.7608003763751255,0.8115979105536245,0.9749210680678366,0.44414779045376224,2.1399883313423347,recC_c.-251delG
Lineage_4,0.29396393525742154,0.03361152392522906,0.01664393655774492,0.05081025836823214,0.2254113093175055,0.5116915996210927,1.3041223891892466,253.10913686285394,0.33848941129880517,166.0546619184226,100.270949620238,0.1933765668656253,1.9693807229622053,-0.14995675205014475,0.7378846225649878,0.7453033701327859,0.47812425978482737,1.1617839968657366,recC_c.-251delG
PZA_AUC,-0.0029418664567765047,3.7242555321893543e-06,9.625960242197173e-07,4.718938090549729e-06,0.002172311692771028,0.26708225302028,-1.3542561440728713,652.7059202674814,0.21078525279921603,198.1113987680343,151.98148880531906,0.17612331979682086,1.9636051366503642,-0.007207428855107343,0.0013236959415543338,1.0029461979924594,0.9986771797574895,1.0072334648838122,recC_c.-251delG
RIF_AUC,1.132136434988601,0.2093811786912312,0.0360429553707008,0.24662556590762202,0.4966141015996445,0.1778783912154498,2.279710606972042,1271.6058613392042,0.1510159219678846,213.11490165038984,182.52466378370647,0.022789874465017946,1.961831302485902,0.1578633452145044,2.1064095247626975,0.32234385356516654,0.12167405075618072,0.8539664726002671,recC_c.-251delG
diabetes,0.5599134505920802,0.13936178283992218,0.03061915476842192,0.17100157610062483,0.4135233682642673,0.22703349954302524,1.3540067951716346,847.0927216313054,0.1850263253836,204.57749327421521,164.78179481172575,0.1760953156394146,1.9627684080903478,-0.2517371526441343,1.3715640538282947,0.5712585037945576,0.2537098332343411,1.286257903359124,recC_c.-251delG
inh_resistant,0.20816914155878335,0.13127601810142853,0.026244134910249302,0.15839495750868612,0.39798863992416433,0.2065795398082882,0.523052973568415,989.3166082841855,0.17121087586244943,208.04549490362217,171.89692478063398,0.6010545122772484,1.9623647597837903,-0.5728297402226767,0.9891680233402436,0.8120696703652013,0.3718859627918932,1.7732778741532598,recC_c.-251delG
screen_years,-0.02625400271214772,5.119129974156913e-05,1.7783159868623018e-05,6.95672316058129e-05,0.008340697309326895,0.3589659171970953,-3.1476987760710924,415.63173150699185,0.26414637236633015,184.71650710544878,127.88251342854912,0.001764196757974524,1.9656879866585606,-0.042649211213446975,-0.009858794210848464,1.0266016749691593,1.0099075522225014,1.0435717573654577,recC_c.-251delG
INH_AUC,0.029724519161846378,0.00021138058991880334,4.6182020376268224e-05,0.0002591020109742805,0.0160966459541819,0.22576065793840477,1.84662812653365,854.8951041352168,0.18418004891600082,204.78992850218734,165.21315472106573,0.06514651062923829,1.9627427772732098,-0.0018690564230481772,0.061318094746740937,0.9707129095242606,0.940524016439034,1.0018708041977313,Rv0759c_c.-96delG
Indel_Change,2.299069034064074,8.652515930253493,0.5093601766102005,9.178854779417367,3.029662486056387,0.06083072870441438,0.7588531873253965,8819.503613192715,0.05734254019838447,236.6291159444196,230.44619656952077,0.44796066426084025,1.9602330009605247,-3.6397753528757613,8.23791342100391,0.10035222475161902,0.0002644354396379773,38.08328046492732,Rv0759c_c.-96delG
Indel_Sample1,0.1933408928616335,0.08440705345176487,0.01935746124835209,0.10440976340839538,0.32312499657005084,0.2369791283860088,0.5983470635634306,790.1372671080361,0.19157892235030305,202.93263785908135,161.46359796323566,0.5497798543102677,1.9629708639629473,-0.44094406082350357,0.8276258465467705,0.8242009620198127,0.4370857641322696,1.5541737607103003,Rv0759c_c.-96delG
Lineage_3,0.022255569761474567,0.15102166173524256,0.012254083438946971,0.16368421462215443,0.4045790585561176,0.08384593800266023,0.055009198550467195,4845.839785283494,0.07735964592640696,231.60435325577043,221.0398694360714,0.9561334032313217,1.9604536527714422,-0.7709029234196974,0.8154140629426465,0.9779902583722738,0.4424560847585364,2.161717237978641,Rv0759c_c.-96delG
Lineage_4,0.31452046890201546,0.03760017005816378,0.017174960004188937,0.055347628729159014,0.2352607675095,0.47200474475359167,1.3369014826890544,282.0484315484708,0.3206543636736739,170.53167688125927,106.27553243683437,0.18233209566756922,1.9684104437458663,-0.14856928286735255,0.7776102206713835,0.7301389146501485,0.4595028105472433,1.160173175114206,Rv0759c_c.-96delG
PZA_AUC,-0.0030553679468170738,3.7617733056206975e-06,9.415739360540075e-07,4.734733039543172e-06,0.002175944171972979,0.25864390405150556,-1.4041573245175225,686.7509317726427,0.20549410617168606,199.4396005827934,154.55517355681087,0.16072407463707852,1.963424317063833,-0.007327669646642148,0.001216933753008,1.003060040340878,0.9987838064105977,1.0073545827143962,Rv0759c_c.-96delG
RIF_AUC,1.1454612979613503,0.2039402984148772,0.029670560248795184,0.23459987733863225,0.4843551149091256,0.15033605011886383,2.364920412115935,1697.9354952476658,0.13068881054656128,218.2174830338159,193.366194832223,0.01814584346190947,1.9613621144665652,0.19546552563049158,2.095457070292209,0.3180771555990418,0.1230140047552826,0.8224516965791441,Rv0759c_c.-96delG
diabetes,0.5818906662631819,0.13928423730279554,0.02813680877737171,0.16835893970607965,0.4103156586167285,0.20874366666543503,1.4181536922691995,972.3884810353094,0.17269473455964143,207.67301159268874,171.1256960388774,0.1564662851616935,1.962406605597857,-0.2233154925865214,1.3870968251128852,0.5588407856942004,0.24979946447378212,1.2502149450688245,Rv0759c_c.-96delG
inh_resistant,0.1884758324649384,0.13220615556928433,0.027825042602350903,0.1609586995917136,0.40119658472089914,0.2174826421555018,0.4697842395544209,908.8126283108409,0.17863305366757254,206.18235431724395,168.0555789557969,0.6386218735896692,1.9625777026509728,-0.5989036390880202,0.975855304017897,0.8282205192452123,0.37686987735489147,1.8201221952606823,Rv0759c_c.-96delG
screen_years,-0.026169550799194856,5.2000474130534344e-05,1.7619258769355734e-05,7.020704152553528e-05,0.008378964227488699,0.35012310367205185,-3.1232441252512975,431.22427116838514,0.25932679969685013,185.9263328042227,129.9130987451325,0.0019092460963160173,1.9654804419115315,-0.04263824111180026,-0.009700860486589455,1.0265149801546907,1.0097480663560514,1.043560309339997,Rv0759c_c.-96delG
INH_AUC,0.030098737124585495,0.00021589790539618318,4.577267320820594e-05,0.000263196334377996,0.01622332685912467,0.21907775758647535,1.8552752703528697,897.9749857141218,0.179707780101086,205.9125727935313,167.5028748966079,0.06388446668504097,1.9626092893889455,-0.0017413148739257658,0.061938789123096756,0.9703497192772496,0.939940419607575,1.00174283184305,Rv0759c_c.-97_-96delGG
Indel_Change,0.7478792346097272,48.588166707620886,8.786121947113138,57.66715938630446,7.593889608514497,0.18685604528601338,0.09848434375068904,1169.9836275407238,0.1574378342075884,211.50285116465608,179.122182413776,0.9215645730662635,1.961993658689559,-14.151284022084255,15.647042491303708,0.4733693943976602,1.6016801301738324e-07,1399022.0602167817,Rv0759c_c.-97_-96delGG
Indel_Sample1,0.09457900459536292,0.25744445866225374,0.04817177847904305,0.3072219630905982,0.5542760711870919,0.1933524018617489,0.1706351933844145,1104.6794583801047,0.16202456337298174,210.35147464267752,176.70379246790208,0.8645418701178388,1.9621137740979568,-0.9929737093337296,1.1821317185244555,0.9097558568933788,0.3066244044977353,2.6992493324448317,Rv0759c_c.-97_-96delGG
Lineage_3,0.026923501617371757,0.14912666210099573,0.011604147269325278,0.16111761427929852,0.40139458675883827,0.0804078359252884,0.06707489962625643,5235.7234729627635,0.0744235956567504,232.34137068713244,222.46904581968582,0.946524637174146,1.9604171808214343,-0.7599773425533746,0.8138243457881181,0.9734357049331553,0.4431600241706325,2.1382277731663306,Rv0759c_c.-97_-96delGG
Lineage_4,0.242314924422839,0.033688726506170046,0.014191509916741006,0.04835328675346909,0.21989380790160756,0.43529577304185857,1.1019633828491608,315.2912437538681,0.30327949208637683,174.89317687322364,112.49294130947803,0.27131806781642465,1.9675165223123736,-0.19032977577775703,0.6749596246234351,0.7848089831140436,0.5091769784047733,1.2096484446452445,Rv0759c_c.-97_-96delGG
PZA_AUC,-0.0029722180939833593,3.8133224088578004e-06,9.4803776732422e-07,4.792961435092828e-06,0.002189283315400916,0.25689908200771766,-1.357621497900589,694.1825800790764,0.20439117641597593,199.7164618013928,155.09546631340257,0.1750249745744686,1.9633872085422979,-0.007270628951316591,0.0013261927633498728,1.0029766395135715,0.9986746862416532,1.0072971241473128,Rv0759c_c.-97_-96delGG
RIF_AUC,1.1166017813711548,0.20407190429847377,0.02748905259889036,0.2324772586506605,0.48215895579223716,0.13919287150200396,2.315837480476666,1942.488814868342,0.12218551834728461,220.3520086717453,197.90236411297505,0.020670814169713073,1.9611859863975736,0.17099839405533213,2.062205168686978,0.3273904507567141,0.12717322205331982,0.8428229269975187,Rv0759c_c.-97_-96delGG
diabetes,0.5782917211989679,0.14785968129080126,0.027457769288242912,0.17623270955531894,0.4198007974686553,0.19189158272778475,1.3775384055628108,1118.8185375141638,0.16099751479796356,210.60928790645806,177.24435353070032,0.16862134015644992,1.9620865772062102,-0.24539378861474337,1.4019772310126792,0.5608556464934462,0.24610986648765462,1.2781245250050162,Rv0759c_c.-97_-96delGG
inh_resistant,0.23145200544016697,0.1310185384260046,0.025572334535126893,0.1574432841123024,0.3967912349237347,0.20168707423966348,0.5833092696330685,1029.4959573055976,0.1678366011944297,208.89251692985766,173.65633334357994,0.5598128805464717,1.9622709535552914,-0.5471599094760116,1.0100639203563455,0.7933807725503299,0.3641956993086106,1.7283374060910455,Rv0759c_c.-97_-96delGG
screen_years,-0.026239902513748994,5.2861692885236444e-05,1.4905912678779707e-05,6.826446931997548e-05,0.008262231497602539,0.29137879613841916,-3.175885657689821,569.6254845745229,0.2256338705651065,194.3840476943169,144.9276516650451,0.0015745816436555813,1.9641373127843362,-0.04246805968505214,-0.010011745342445841,1.0265871997839175,1.0100620305389378,1.0433827298684484,Rv0759c_c.-97_-96delGG
INH_AUC,0.03035560579894742,0.00021453966049407594,4.583583707067862e-05,0.00026190335880044385,0.016183428524278898,0.22076896270503682,1.8757215600765293,886.7249364995936,0.18084418055308893,205.62730964569297,166.91947467640233,0.061021881166799595,1.9626428959423223,-0.001406685226218899,0.06211789682411374,0.970100498841023,0.9397720841154675,1.0014076750719612,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
Indel_Change,-4.651989000719296,168.62488995706678,16.88094261670763,186.06853066099802,13.640693921534858,0.10344641712366727,-0.3410375621268872,3299.663013818124,0.09374847343590914,227.49037343774066,212.8179551091729,0.7330970176087632,1.9606831873329178,-31.39706823622702,22.093090234788427,104.79321220145992,2.54151585201322e-10,43208927124343.23,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
Indel_Sample1,2.2338177167272297,20.2670052163461,2.066859373565166,22.40275990236344,4.733155385402368,0.1053808721722128,0.47195106326249037,3190.7906512290388,0.09533444519003308,227.09225735624256,212.00370847072793,0.6369939908639135,1.9607077362672412,-7.046516664386147,11.514152097840608,0.10711869966450008,9.987741191362098e-06,1148.8499349319354,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
Lineage_3,0.03433747948607418,0.15053920446907518,0.011338832233304928,0.1622559977768236,0.4028101262093886,0.07783217235052796,0.08524482690940317,5561.372426079545,0.07221177317503165,232.89658996963325,223.53547444854763,0.9320698220093124,1.960390638007852,-0.7553277208295726,0.8240026798017208,0.9662453616192521,0.4386722710916858,2.1283089002349636,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
Lineage_4,2.471040439992457,20.00853345758485,1.9321403900618597,22.00507852731544,4.69095710141496,0.09978467807063274,0.5267667954684776,3522.7806863714736,0.09073110406092068,228.2478038704575,214.35906372699708,0.5983887100076548,1.9606376207555387,-6.7262265303920685,11.668307410376983,0.08449689929783469,8.560881361002521e-06,833.9942687994827,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
PZA_AUC,-0.002924400671259807,3.8033591273157154e-06,9.739464203268788e-07,4.809770428320156e-06,0.002193118881483664,0.2646111680005178,-1.333443752616559,662.3624196662104,0.209243105466873,198.4985138925305,152.72844990012777,0.18284460729846388,1.9635519573039804,-0.007230703543597371,0.0013819022010777568,1.0029286809022557,0.998619052186095,1.007256908201761,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
RIF_AUC,1.085984575545091,0.20395081347999222,0.0266375906844386,0.23147632385391212,0.48111986433103354,0.1349615130445173,2.2572016997366826,2050.8806633784484,0.11891285430682583,221.17352404896388,199.6433475193161,0.024100282197533386,1.9611213644490324,0.14245013074468116,2.029519020345501,0.33756925978507857,0.13139870605618797,0.8672308013681501,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
diabetes,0.5765268220492532,0.14038426274883067,0.027322658770670492,0.16861767681185685,0.41063082788784483,0.20111523549858404,1.404002775472862,1034.3735479337977,0.16744041666834814,208.99196853147896,173.863406308817,0.1606181877670595,1.9622600625175712,-0.22923765195359125,1.3822912960520977,0.5618463741570953,0.25100277200866883,1.2576408843109206,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
inh_resistant,0.20545336107097018,0.13353795035483848,0.025622592164733008,0.16001462892506257,0.40001828573836795,0.19827081739587882,0.5136099233357222,1059.2302356646828,0.1654641125507566,209.4880671846222,174.89784318123967,0.6076318559685752,1.9622061204792316,-0.5794649675084655,0.9903716896504058,0.8142780707387146,0.37143860547573476,1.7850830977483805,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
screen_years,-0.02505458486709096,5.314404123267089e-05,1.852716492015247e-05,7.228877831682844e-05,0.008502280771465292,0.36024240234835797,-2.9468075144233357,413.46709738969594,0.2648369156309391,184.54316456142416,127.5940087472242,0.0033924584397553807,1.9657180400253054,-0.04176767156092055,-0.008341498173261363,1.025371088741504,1.0083763854056096,1.0426522128481097,"Rv0976c_c.-13_-14insG,PE_PGRS16_c.-185_-184insG"
INH_AUC,0.033572372756921626,0.00022630073340783698,5.4272045053933225e-05,0.0002823818466302346,0.016804221095612693,0.24781675418315519,1.9978535491708582,735.2555205946816,0.1986002779273314,201.1701130462259,157.95321153352108,0.04610048233310397,1.9631956702536073,0.0005823986600304587,0.06656234685381279,0.9669849253339492,0.9356045820357819,0.9994177709011501,fadD14_c.-91_-90insG
Indel_Change,81.82412225567009,19999.316151847524,5964.234962502314,26162.358946433247,161.74782516755286,0.3081626765531374,0.5058746364651849,522.5904041273835,0.23556907873653118,191.89007758684778,140.35360763606477,0.6131579732414443,1.9645137840733558,-235.93170982987476,399.57995434121494,2.9122940155485226e-36,2.9149475886153747e-174,2.9096428581168773e+102,fadD14_c.-91_-90insG
Indel_Sample1,-0.4049916157591713,0.46150280845305564,0.22423548254479184,0.6932128070826739,0.8325940229683816,0.5020771149937389,-0.48642147864007806,259.56229412802713,0.3342552189777764,167.11754342988334,101.6626733758269,0.6270788031453562,1.9691455312492208,-2.044490415432171,1.2345071839138284,1.4992899295962283,0.29097812574015086,7.725220881366371,fadD14_c.-91_-90insG
