covariate,coef_pooled,V_w,V_b,V_t,se_pooled,riv,wald_stat,dof_old,lambda,dof_observed,dof_adj,pval,t_critical,coef_lower,coef_upper,OR,OR_lower,OR_upper,Indel
HIV_High_CD4,0.15265105312257962,0.2850273064015816,0.0070982105801045215,0.2923621240010229,0.5407052098889217,0.025733736504204074,0.2823184432677079,46074.600457332424,0.02508812529839083,254.47398979053435,253.07622796920072,0.7777006129523629,1.9600154734833604,-0.9071395248527748,1.212441631097934,1.1649184133691748,0.40367728293458055,3.361682629107656,Rv0420c_c.-58delG
HIV_Low_CD4,0.11261043819438081,0.999460992418516,0.06223583187474822,1.0637713520224226,1.031392918349948,0.06434504206941281,0.10918286929343884,7934.740033795258,0.06045505876957564,245.24242240417604,237.88985825520447,0.9130602083112651,1.9602630021480478,-1.9091909403245246,2.1344118167132864,1.1191958520569023,0.14820024094310763,8.452073676062607,Rv0420c_c.-58delG
INH_AUC,0.006387213044460562,0.0009715605015340318,1.1588019853071362e-06,0.0009727579302521825,0.031189067479682402,0.0012324798262795206,0.20479012553425668,19138514.1910231,0.0012309626895976888,260.7012473629168,260.6976961878411,0.8377361043747324,1.9599641084927995,-0.05474223979307692,0.06751666588199805,1.0064076547884477,0.9467291456061617,1.0698480894113407,Rv0420c_c.-58delG
Indel_Sample1,12.875361589105136,13376997.748126503,0.0015858950532033188,13376997.749765262,3657.4578261089027,1.225056812073504e-10,0.0035203035007523188,1.9323488757318253e+21,1.2250568119234274e-10,261.0225563590007,261.0225563590007,0.9971912099887495,1.9599639845400538,-7155.610252558503,7181.360975736714,390569.6483096769,0.0,inf,Rv0420c_c.-58delG
Lineage_3,13.081524484411576,13376998.703813823,0.0005246069329534488,13376998.704355916,3657.4579566081024,4.0524324082053713e-11,0.0035766711851811083,1.7659013486642538e+22,4.0524324080411495e-11,261.0225563803997,261.0225563803997,0.9971462353667773,1.9599639845400538,-7155.404345436928,7181.567394405752,479991.8888017346,0.0,inf,Rv0420c_c.-58delG
Lineage_4,12.37237000327138,13376997.839341965,0.0012675463291416528,13376997.840651764,3657.4578385337218,9.791418741163567e-11,0.0033827785717501185,3.0248702449390563e+21,9.791418740204848e-11,261.02255636541963,261.02255636541963,0.997300938352633,1.9599639845400538,-7156.113268496535,7180.858008503078,236184.84129468072,0.0,inf,Rv0420c_c.-58delG
PZA_AUC,-0.008496206399799758,2.5188772629192057e-05,8.70458480262128e-09,2.5197767366821432e-05,0.005019737778691376,0.0003570931288232377,-1.6925598057862463,227585779.73413992,0.0003569656588392403,260.92938030216345,260.9290811443535,0.09053928867258895,1.9599639949636893,-0.018334711710193866,0.001342298910594347,0.9915397843613565,0.9818323465700342,1.001343200196997,Rv0420c_c.-58delG
RIF_AUC,0.24924887346410834,1.046535545782081,0.0001640242007450412,1.0467050374561844,1.023086036194505,0.00016195500935092206,0.24362454832363886,1105986657.7948346,0.00016192878417316706,260.98028932577927,260.9802277421292,0.8075216142797981,1.9599639866849905,-1.7559629127574183,2.254460659685635,1.2830613132516733,0.17274082783642297,9.530151928657087,Rv0420c_c.-58delG
cxr_cavity_chest_radiograph_1,0.5733758164691268,0.3909527001782315,0.013785901645068268,0.4051981318781354,0.6365517511390063,0.036437737080238924,0.9007528695713485,23462.897161811557,0.03515670626089716,251.8458630484714,249.17130997960024,0.3677289767393356,1.9600650970120062,-0.674307053380312,1.8210586863185658,1.7742464835219047,0.5095093610984389,6.178395971966549,Rv0420c_c.-58delG
diabetes,0.47350031743680476,0.579091854973774,0.00022089593253216022,0.5793201141040573,0.7611308127411853,0.00039416739904513023,0.6221011020845554,186800870.89150834,0.00039401209232350665,260.9197103473902,260.9193459004803,0.5338753911103138,1.9599639972395193,-1.0182886727255727,1.9652893075991824,1.6056044939792369,0.361212564457125,7.136977073211194,Rv0420c_c.-58delG
high_lung_involvement,-0.11373344516174781,0.18174536729147414,0.0006939354889307026,0.1824624339633692,0.4271562172828217,0.003945446767537484,-0.26625726270640815,1877698.4608301392,0.003929941392971971,259.9967530421172,259.9607574047699,0.7900411140419702,1.9599652479339282,-0.9509447864749924,0.7234778961514968,0.8924958232584593,0.3863758083185437,2.061590755384686,Rv0420c_c.-58delG
screen_sex,0.04336266242521613,0.24248305884863602,4.1139166920438606e-05,0.2425255693211205,0.4924688511176321,0.00017531316491264378,0.08805158402771435,943889596.7150323,0.00017528243559410613,260.97680372154827,260.97673156387907,0.929835677212089,1.959963987053347,-0.9218585505108792,1.0085838753613114,1.0443165605590958,0.39777906117513456,2.741715653498942,Rv0420c_c.-58delG
screen_years,-0.008068344364410566,0.00030388504769374814,3.739005546753028e-07,0.0003042714116002459,0.017443377299142672,0.0012714146662694181,-0.4625448516100789,17985693.96610846,0.0012698002236418476,260.69110989049665,260.68733139466076,0.6436906517435436,1.9599641164377382,-0.04225673794021484,0.026120049211393704,0.9919641173631801,0.9586236339190306,1.0264641672909405,Rv0420c_c.-58delG
smear_pos_no_contam_sputum_specimen_1,1.4888723778922852,1.1256306443599022,0.001247995062518124,1.1269202392578377,1.0615649953054394,0.0011456643477121503,1.4025258787512098,22145104.95835914,0.0011443533029317945,260.72385436643174,260.7207847883895,0.1607582822441985,1.9599640916640146,-0.5917568938738542,3.5695016496584246,4.432094971895991,0.553354245537437,35.49889785489458,Rv0420c_c.-58delG
HIV_High_CD4,0.26911489083643675,0.2903828211891627,0.006829277490344879,0.2974397412625191,0.545380363840246,0.02430212656677552,0.49344440812186346,51518.78235032734,0.023725545360557473,254.82965388919465,253.57538264970688,0.6217007143077227,1.9600100323290126,-0.7998360937256925,1.338065875398566,1.3088055021676208,0.4494026179896695,3.811664137977083,recC_c.-251delG
HIV_Low_CD4,0.11901923206120449,0.9989097547978918,0.06172635274441293,1.0626936526337851,1.0308703374497614,0.06385351382297662,0.11545509433867554,8049.929189313603,0.06002096434641445,245.35573084022465,238.09866429753325,0.9080872916336102,1.9602587227716552,-1.9017533389712502,2.1397918030936594,1.126391580911868,0.1493066045011108,8.497668256461477,recC_c.-251delG
INH_AUC,0.005272004616902716,0.0009834534740721303,1.0846188497637622e-06,0.0009845742468835529,0.031377926108708216,0.0011396297242022375,0.16801635004932952,22379983.80026678,0.001138332446709943,260.72542594571445,260.72238854602665,0.8665704179672944,1.9599640905397442,-0.05622760379177488,0.06677161302558031,1.0052859260871763,0.9453239520870498,1.0690512929010085,recC_c.-251delG
Indel_Sample1,-16.154317318109463,8494628.153453369,0.0025465850763528447,8494628.15608484,2914.554538190157,3.097806281838034e-10,-0.005542636827149842,3.021965388687045e+20,3.0978062808783936e-10,261.0225563101177,261.0225563101177,0.9955776382925898,1.9599639845400538,-5728.576243148586,5696.267608512367,9.644264881150776e-08,0.0,inf,recC_c.-251delG
Lineage_3,0.23608265265242107,1.185426289775259,0.0003059820946780148,1.1857424712730928,1.0889180278024113,0.00026672387862588436,0.2168047976291373,407855050.50371754,0.00026665275596856616,260.95295400694584,260.9527870446867,0.8283604730277402,1.9599639903565105,-1.8981574702903345,2.370322775595177,1.2662789671570718,0.14984445788961848,10.700845698581368,recC_c.-251delG
Lineage_4,-0.38607881581492165,0.18089664780389153,2.1366268012724832e-05,0.180918726280838,0.4253454199598698,0.00012205022710214847,-0.9076830211345573,1947272897.0188534,0.00012203533266208258,260.990702416476,260.99066743620295,0.36404571712630773,1.9599639857583069,-1.219740520443509,0.4475828888136657,0.6797169511236687,0.2953067830565206,1.5645259782482814,recC_c.-251delG
PZA_AUC,-0.008101783529575727,2.514790663935873e-05,8.613018715802674e-09,2.5156806758698394e-05,0.005015656164321713,0.00035391094246124157,-1.6152988291356218,231695375.34739128,0.0003537857338187564,260.93021033432143,260.9299164808171,0.10624599845950444,1.9599639947788048,-0.017932289021836648,0.0017287219626851945,0.9919309474658117,0.982227537694061,1.0017302170639113,recC_c.-251delG
RIF_AUC,0.23223073121988752,1.0275445767883622,0.00017793393195939474,1.027728441851387,1.0137694224286837,0.00017893633734060145,0.22907648039288184,906058667.2465653,0.00017890432485597726,260.9758583267541,260.9757831568104,0.8188094734194493,1.9599639871582852,-1.7547208280225874,2.2191822904623626,1.261410742093418,0.17295551988701824,9.199805021013944,recC_c.-251delG
cxr_cavity_chest_radiograph_1,0.5978874011999065,0.39071464841751763,0.013946112479119144,0.4051256313126074,0.6364948006956596,0.036883651415316805,0.9393437315535696,22918.7134188759,0.03557163946501776,251.73755612280036,249.00252963449162,0.3475641919809387,1.9600674979591706,-0.6496853702636558,1.8454601726634687,1.8182734576625632,0.5222100537279721,6.331012479055763,recC_c.-251delG
diabetes,0.5067956166836991,0.5717388091970174,0.0002720925143748364,0.5720199714618714,0.7563200192126819,0.0004917669752887301,0.6700809231669763,120034563.02017628,0.0004915252593986375,260.8942572112385,260.8936901606841,0.5028062064408183,1.9599640043032887,-0.975564396707129,1.9891556300745272,1.6599635041645049,0.3769795275056642,7.309359352721616,recC_c.-251delG
high_lung_involvement,-0.06144177869109965,0.18177170065589926,0.0004887927334035834,0.1822767864804163,0.42693885566954,0.0027786823949740276,-0.14391236092752574,3776855.460114542,0.002770982714089609,260.2992673992306,260.281328921057,0.8855696823680492,1.9599646126477488,-0.8982268275677228,0.7753432701855234,0.9404076959125558,0.4072912173870584,2.171337354645503,recC_c.-251delG
screen_sex,0.07741691300656475,0.24531800045419516,8.19935654089302e-05,0.24540272713845104,0.4953813956321443,0.00034537491785774767,0.15627739291213166,243285567.36686495,0.000345255675207283,260.93243687202636,260.9321570129935,0.8758143753573359,1.9599639942910279,-0.8935127858740767,1.0483466118872062,1.0804924538594738,0.4092157377379441,2.852930215491601,recC_c.-251delG
screen_years,-0.009461155800731473,0.000300354143915644,2.3371644490042627e-07,0.00030059565090870776,0.01733769450961424,0.0008040741170250087,-0.5456986103593529,44926642.34233025,0.0008034281012838757,260.812843534104,260.811329444893,0.5852731300386425,1.9599640373432718,-0.04344241353001928,0.02452010192855633,0.9905834601168954,0.9574876908395518,1.0248231918227257,recC_c.-251delG
smear_pos_no_contam_sputum_specimen_1,1.4614512720189454,1.1327038397573468,0.0012895053624814106,1.134036328631911,1.0649114182090034,0.001176378880157744,1.3723688628269697,21005099.79826074,0.0011749966389274532,260.7158557645338,260.71261979258264,0.16994865281797142,1.9599640974779302,-0.6257368746650065,3.5486394187028973,4.3122131837033075,0.5348671532167405,34.765983347213364,recC_c.-251delG
HIV_High_CD4,0.12768221262128793,0.29064036933948606,0.0078878999887887,0.29879119932790105,0.5466179646955459,0.028044383534671032,0.23358583300935615,38969.957454736235,0.027279350953941794,253.90203046829293,252.2584838637004,0.8153077540729183,1.960024860758928,-0.943702587519428,1.199067012762004,1.1361918778810594,0.3891841758976114,3.317020740592786,Rv0759c_c.-96delG
HIV_Low_CD4,0.13640687018814784,1.0042074346954306,0.06352793444295186,1.0698529669531476,1.034336969731406,0.06537049018923743,0.13187856006304177,7702.573316336116,0.061359396370764804,245.00636989167316,237.4533633591917,0.8950837915605127,1.960272016364191,-1.8911749470672623,2.163988687443558,1.1461481322453382,0.1508944116941666,8.705793185449433,Rv0759c_c.-96delG
INH_AUC,0.007309077751453836,0.0009807171132838305,1.4179692036079638e-06,0.0009821823481275587,0.03133978857822048,0.0014940443313179689,0.2332203911717919,13030700.762037106,0.0014918154928375226,260.63315889737333,260.6279459555606,0.8155902761828968,1.9599641665925382,-0.054115784850444416,0.06873394035335209,1.0073358542576762,0.9473224145674953,1.071151181128043,Rv0759c_c.-96delG
Indel_Sample1,-0.2715667635930546,0.5276769252239811,0.0015277488241688334,0.5292555990089556,0.7274995525833371,0.0029917430713961336,-0.37328787712477096,3259448.516281819,0.0029828192425938762,260.2439732870234,260.2231963003006,0.7089342223866788,1.9599647123540027,-1.6974402149097205,1.1543066877236114,0.7621843956005091,0.1831517536417321,3.17182359079824,Rv0759c_c.-96delG
Lineage_3,0.20660570734176126,1.172838914648459,0.0004817092767739786,1.1733366809011254,1.083206665831191,0.00042441144001061955,0.19073526212398612,161135931.94316453,0.0004242313913549169,260.9118224287047,260.91139996012157,0.8487330108843423,1.9599639992622278,-1.916440361448243,2.3296517761317657,1.229497694281039,0.14712975985814675,10.274363131563886,Rv0759c_c.-96delG
Lineage_4,-0.5819003981810583,0.2356413998684412,4.0220679947176665e-05,0.23568296123771998,0.4854718954148839,0.00017637549811685456,-1.1986283936864495,932555473.8392984,0.0001763443952862958,260.97652652611464,260.97645349160865,0.23067247284700257,1.9599639870838932,-1.533407829935589,0.36960703357347235,0.558835347128032,0.21579900650710535,1.4471658153320799,Rv0759c_c.-96delG
PZA_AUC,-0.008476317281748105,2.5430161510601248e-05,1.1575315796721939e-08,2.544212267025786e-05,0.005044018504154982,0.00047035327131628087,-1.6804691090577455,131207332.95937622,0.0004701321431248111,260.8998412971374,260.8993225106466,0.09286608208020497,1.959964002620379,-0.01836241197844296,0.0014097774149467498,0.991559505409297,0.9818051499273374,1.0014107716182734,Rv0759c_c.-96delG
RIF_AUC,0.28151993730181124,1.0653483285005434,0.00017361817113867013,1.0655277339440534,1.032244028291786,0.00016840073683925403,0.27272614768010417,1022954416.6060154,0.0001683723828059261,260.9786074011918,260.9785408197146,0.785063733489693,1.9599639868590928,-1.7416411838004477,2.30468105840407,1.3251424158224412,0.17523257563031325,10.020981634809496,Rv0759c_c.-96delG
cxr_cavity_chest_radiograph_1,0.5581429463853997,0.392871345958467,0.014170660779182076,0.40751436209695513,0.6383685159035924,0.03727178448905295,0.8743271832498887,22460.67244513423,0.035932515514641675,251.6433593337872,248.85525173428226,0.381949448194153,1.960069609022366,-0.6931037809939427,1.8093896737647421,1.7474244244603863,0.5000217002538887,6.106719203687131,Rv0759c_c.-96delG
diabetes,0.4747567686421078,0.5833078856981969,0.0002525836817252577,0.5835688888359797,0.7639168075359906,0.00044745347042643815,0.6214770560860327,144974227.2501777,0.00044725334536489477,260.9058131794159,260.90534363581395,0.5342857870581774,1.9599640009034538,-1.022492673813526,1.9720062110977414,1.6076231255714228,0.3596972139425815,7.18507681931778,Rv0759c_c.-96delG
high_lung_involvement,-0.11525422544864312,0.1813197538017652,0.0007321283360571005,0.18207628641569087,0.4267039798451508,0.004172367312790304,-0.27010346960079545,1679768.61196915,0.004155030997273649,259.9379995781853,259.8977813547355,0.7870806861137883,1.9599653968017747,-0.9515792606227407,0.7210708097254543,0.8911395647513054,0.38613074060963426,2.0566342959676076,Rv0759c_c.-96delG
screen_sex,0.03948433337379104,0.24368355860808463,4.0410007223807254e-05,0.24372531561554922,0.4936854419724661,0.00017135750849633016,0.07997872737757004,987962695.6489542,0.00017132815013138836,260.9778358792484,260.97776693999276,0.9362541748725234,1.9599639869412286,-0.9281213537694062,1.0070900205169884,1.0402742011702286,0.395295633900071,2.73762298597491,Rv0759c_c.-96delG
screen_years,-0.008618036527251934,0.00030328609010368314,4.593969192131852e-07,0.00030376080025353676,0.017428734901120527,0.0015652222945382612,-0.4944728677178895,11874201.634963814,0.0015627762023849145,260.614636551564,260.60891671454254,0.6209722726222011,1.9599641843237143,-0.042777732711520876,0.02554165965701701,0.9914189923012593,0.9581243260977846,1.0258706427993667,Rv0759c_c.-96delG
smear_pos_no_contam_sputum_specimen_1,1.4856707649275707,1.1252513106037394,0.0012950165431522985,1.1265894943649968,1.0614092021294128,0.0011892310176820763,1.3997153613771192,20554072.35921118,0.001187818427165117,260.7125089885905,260.70920209402453,0.16159858698350513,1.959964099956178,-0.594653166609209,3.56599469646435,4.417927810158968,0.5517538993612873,35.374622922230785,Rv0759c_c.-96delG
HIV_High_CD4,0.11537010946301865,0.2910899613676489,0.007371141565589852,0.2987068076520918,0.5465407648584795,0.026166640198294955,0.2110914992642725,44600.307856064355,0.025499406405609274,254.36663614453283,252.92414689862997,0.8328168378120969,1.9600171755297555,-0.9558591767867706,1.1865993957128078,1.1222887303946543,0.3844816648816719,3.275922129494728,Rv0759c_c.-97_-96delGG
HIV_Low_CD4,0.16343765391634676,1.006080399108702,0.062120117628773924,1.0702711873251018,1.0345391183155435,0.06380284147595668,0.15798112514339632,8061.952755558008,0.05997619012507467,245.36741792193916,238.12017470506197,0.8744756285073981,1.9602582831352795,-1.8645262219891665,2.19140152982186,1.1775519371472027,0.15496961369029336,8.9477448621012,Rv0759c_c.-97_-96delGG
INH_AUC,0.012744252316403006,0.0010742228154959055,1.6583910419707947e-06,0.0010759364862392754,0.03280147079384209,0.0015952656363742567,0.3885268558992641,11431849.640004931,0.0015927248172051686,260.6068192875632,260.60087848461495,0.6976261910653463,1.9599641920542838,-0.051545455886241896,0.0770339605190479,1.0128258063802296,0.9497604767767799,1.0800787558049305,Rv0759c_c.-97_-96delGG
Indel_Sample1,2.354774409316018,0.8239711410377223,0.0037390984045802328,0.8278348760557885,0.9098543158417113,0.004689163036948348,2.588078517974169,1331284.169162589,0.004667277412223763,259.80429170945297,259.7535999776467,0.009651402666980417,1.9599657664836878,0.5714910977788268,4.138057720853209,10.535751826126294,1.7709056772421543,62.680959222282226,Rv0759c_c.-97_-96delGG
