covariate,coef,exp(coef),se(coef),coef_transformed,se_transformed,imp_num,pval,OR,OR_lower,OR_upper,Indel
peth_value_baseline,-0.24534769761677655,0.7824324410457958,0.28926712706763125,-0.0006985991915836132,0.0008236546871403916,1,0.39634330505279614,0.9993016447720174,0.9976897400537524,1.0009161537436053,Rv1894c
smoked_substance_use,0.13578369026341644,1.145434098247489,0.19792480241932456,0.27736499345440047,0.40430048278257913,1,0.4926899276951716,1.3196479460061616,0.5974710837580329,2.914736375934055,Rv3705A
screen_years,-0.05230348117138734,0.9490408071189104,0.1853660874622405,-0.004098418951702333,0.01452499659379761,1,0.7778184043762534,0.9959099681054461,0.9679577017968736,1.0246694279415196,Rv3705A
high_lung_involvement,0.038024383816245344,1.0387565614188106,0.18584738012816499,0.07604447606240539,0.3716737848458974,1,0.8378846140224309,1.0790105632312397,0.5207825180032626,2.2356046052169964,Rv3705A
F2,0.03210876148831873,1.0326298095527884,0.1317367500528994,0.058404967063056645,0.23962557853976538,1,0.807436624814349,1.0601442322872492,0.6628195242415232,1.6956437644742393,Rv3705A
underweight,0.24729694818347545,1.2805593160878799,0.17739287089626224,0.496079966583289,0.3558517406411397,1,0.16329839310052618,1.6422708793590253,0.8176044400898003,3.2987267545837193,Rv3705A
HIV_High_CD4,-0.12151893908594784,0.8855742812226182,0.186537129833551,-0.3232558633881719,0.49621253618456673,1,0.5147583755817703,0.7237886396604306,0.273674848111598,1.9142058487153157,Rv3705A
Indel_Sample1,-1.9239506524043228,0.14602891157316542,338.8363514899995,-15.490184414382709,2728.0520757211593,1,0.9954695466829555,1.8736927880550426e-07,0.0,inf,Rv3705A
fstrom1_baseline,-0.08051383206427963,0.9226421414500858,0.16222165508473313,-0.172614752662763,0.3477893195623764,1,0.619668743813546,0.8414617232979427,0.4255940619604155,1.663692929628797,Rv3705A
RIF_pred_MIC_high,0.6936019211180164,2.000909687936466,0.24173617435330527,1.433628724709589,0.49965248480812186,1,0.004114442809398561,4.193890086052342,1.5751143135880925,11.166627020118446,Rv3705A
screen_sex,-0.015441604935092947,0.9846770053505395,0.18024198425844204,-0.0316180039415611,0.36906084520831,1,0.931727541840059,0.9688766184478415,0.47002755015083464,1.9971635736536775,Rv3705A
diabetes,0.1684395852729603,1.1834567264699496,0.13160085305011382,0.7889060455623379,0.6163676335592475,1,0.2005705429471314,2.200987328919121,0.6576040230711402,7.366659953566706,Rv3705A
smear_pos_no_contam_sputum_specimen_1,0.030934857720401096,1.0314183127579417,0.21797222270597477,0.07043646972084089,0.49630724031061463,1,0.8871423272442445,1.0729764007750766,0.4056324412464483,2.8382304755569607,Rv3705A
bl_prevtb,0.3238719014554271,1.3824702033553893,0.16860049153089182,0.6704123251399642,0.3490017103645592,1,0.05473891825619267,1.9550432679574468,0.9864738539551801,3.8746026204962054,Rv3705A
TTP_baseline,0.0574740892421735,1.059157826717239,0.2114171921756149,0.16083550179666872,0.5916299090661651,1,0.7857361739204565,1.1744917511394373,0.3683440672934953,3.7449520597150165,Rv3705A
HIV_Low_CD4,0.3281404073146285,1.388383897859376,0.14136269138716123,1.1014987023438645,0.4745249827568331,1,0.02027249275857688,3.0086717501357176,1.187021022844575,7.6259017539321,Rv3705A
Lineage_2,0.6474826950292712,1.9107248926967455,0.2542742237011298,1.2932513384931832,0.5078753187850604,1,0.010884184820181086,3.6446171968063688,1.3469381843683585,9.861799647090585,Rv3705A
peth_value_baseline,-0.23226814733517562,0.7927335254218332,0.28843825903249254,-0.0006613566849623534,0.0008212945812787835,1,0.4206689492981759,0.999338861963166,0.997731512430831,1.0009488009421474,Rv3705A
smoked_substance_use,0.15536041490178185,1.1680788782823466,0.19562824376588667,0.3173543183184174,0.3996093083518157,1,0.4271014321963714,1.3734891380824872,0.6275916681539107,3.0058914229688827,Rv0025
screen_years,-0.04973343985538556,0.9514830181511489,0.18451472417775397,-0.0038970345352111056,0.014458285098849699,1,0.7875169128094647,0.9961105490495111,0.9682792493185177,1.02474180524478,Rv0025
high_lung_involvement,0.03547139673648033,1.036108011633725,0.18787266733921842,0.07093879004227119,0.37572413068673255,1,0.8502452449653172,1.0735155140180337,0.5140334312876841,2.241946707533174,Rv0025
F2,0.023726976694797557,1.0240107009352537,0.13454556641859616,0.043158727653500824,0.24473473939557652,1,0.8600197652318529,1.0441036098144887,0.6462863886682855,1.6867945343456399,Rv0025
underweight,0.26156594083809015,1.2989625934299647,0.1787193986152353,0.5247036978960858,0.3585127675213086,1,0.14331516036055444,1.6899580360652715,0.8369688591984966,3.412263350390992,Rv0025
HIV_High_CD4,-0.10799820824629033,0.8976292047594515,0.18683531970030656,-0.28728899637889616,0.49700575922911205,1,0.5632374028043345,0.7502948650030558,0.28325651326618223,1.9873943160521237,Rv0025
Indel_Sample1,0.21562126207531837,1.2406324154634567,0.18368353193423684,0.5954292193890718,0.5072344952513367,1,0.24044562950937032,1.8138093000253137,0.6711704683928496,4.901741557157832,Rv0025
fstrom1_baseline,-0.07307052024643777,0.9295352766576175,0.1625773828957167,-0.15665693031736985,0.34855196948890294,1,0.6531065568921284,0.8549973321716081,0.4317941809492532,1.6929835330654457,Rv0025
RIF_pred_MIC_high,0.6473980730267868,1.9105632101711745,0.2552758353932462,1.3381284646916605,0.5276380575101154,1,0.01121034638695795,3.8119027148070925,1.3552377159895082,10.72181074634892,Rv0025
screen_sex,-0.027949777238173955,0.9724372040569559,0.18004440027212093,-0.057229554220363785,0.3686562751338553,1,0.8766334963204073,0.9443772586972238,0.4585056905375963,1.9451196029841942,Rv0025
diabetes,0.18464263676997078,1.2027885309209472,0.1323154018762049,0.8647948888044702,0.6197143046392032,1,0.16287310099780672,2.3745189955949795,0.7048129510780151,7.999768522722969,Rv0025
smear_pos_no_contam_sputum_specimen_1,0.06247559783955543,1.0644684832702127,0.21879440425871766,0.14225249054936406,0.49817928920019516,1,0.7752268098944026,1.1528676999905025,0.43423866610745976,3.060768276569093,Rv0025
bl_prevtb,0.3424756259715303,1.4084300241303502,0.1677857015774587,0.7089218906597151,0.34731510147775224,1,0.04123601385342202,2.0317995753221636,1.0285980930985035,4.013432984153887,Rv0025
TTP_baseline,0.06545480913756255,1.0676444884480927,0.21239867266455806,0.18316874980456727,0.5943764842450716,1,0.7579533006035538,1.2010170623759715,0.37464073486964566,3.8502006051747104,Rv0025
HIV_Low_CD4,0.3220794637914146,1.3799944311900119,0.14299572567834595,1.0811533828495836,0.4800067372513299,1,0.02429881992831191,2.9480778533523027,1.1506850555569899,7.55303372321921,Rv0025
Lineage_2,0.7116892926981352,2.0374301690733856,0.2720260964060381,1.4214945626176485,0.5433320704675828,1,0.00889004652613201,4.143308248687871,1.428440475883629,12.018003923492504,Rv0025
peth_value_baseline,-0.2090917151889884,0.8113208217885226,0.28304809148469784,-0.0005953644750561956,0.0008059467026234424,1,0.4600804095270298,0.9994048127192061,0.9978273725933388,1.0009847465803818,Rv0025
smoked_substance_use,0.12935092340050708,1.1380894363127176,0.19467953516191863,0.2642247971954595,0.3976713837364274,1,0.5064151377226692,1.3024209439707461,0.5973830224857017,2.8395522662083184,espR_c.-145_-144insG
screen_years,-0.019561123502802535,0.9806289538801628,0.1847308157131073,-0.0015327790327717748,0.014475217693467875,1,0.9156697252551875,0.9984683950730517,0.9705390071128225,1.0272015124105818,espR_c.-145_-144insG
high_lung_involvement,0.05989688398914044,1.061727059841508,0.18448715018958942,0.11978700779837177,0.3689534784892383,1,0.7454331359170925,1.1272567291156428,0.5469770016217113,2.3231465483357154,espR_c.-145_-144insG
F2,0.02495774107051919,1.0252717927205548,0.1321965965208018,0.04539745470164799,0.24046202680394627,1,0.8502553606141542,1.0464436912312753,0.6531820113824407,1.676476663219961,espR_c.-145_-144insG
underweight,0.24924640418281352,1.283058145016284,0.17921214380782963,0.4999905933585524,0.35950121893759907,1,0.16428920660042579,1.6487057618432308,0.8149578799193082,3.335424757662579,espR_c.-145_-144insG
HIV_High_CD4,-0.05756261638277364,0.944062774739572,0.18532892485694116,-0.15312389490608502,0.49299855698262796,1,0.7561069740351536,0.8580234104959524,0.32648106983176733,2.2549674115515015,espR_c.-145_-144insG
Indel_Sample1,-0.2083123225897691,0.8119534057162109,0.17592764121737398,-1.0199245708206943,0.8613649050300579,1,0.23638157364043266,0.36062214057931663,0.066658763060262,1.9509562179910211,espR_c.-145_-144insG
fstrom1_baseline,-0.05872197044357699,0.9429689059411638,0.1609070766145403,-0.12589486978952444,0.34497097603468335,1,0.7151536807473935,0.8817075360099503,0.44841974315257616,1.7336617999716892,espR_c.-145_-144insG
RIF_pred_MIC_high,0.7011704775106792,2.0161111397033267,0.24236301904548244,1.4492724239536967,0.5009481308109305,1,0.003815098051334055,4.260013903267187,1.5958908858708238,11.371528352408088,espR_c.-145_-144insG
screen_sex,-0.042716075821703704,0.9581834028850168,0.18029696962627892,-0.08746481077425135,0.36917343244158674,1,0.8127183471063362,0.9162511132508625,0.4443994573025487,1.8891024476699554,espR_c.-145_-144insG
diabetes,0.17133518550177299,1.1868885101769338,0.1330333826791192,0.8024679201201513,0.6230770497747893,1,0.19777687112620224,2.2310401687798374,0.6578747883460467,7.566090573592465,espR_c.-145_-144insG
smear_pos_no_contam_sputum_specimen_1,0.04891245563302447,1.0501284138885731,0.21487755059369115,0.11137018089129364,0.48926089212621543,1,0.8199343340738549,1.1178086216669392,0.42845757812514274,2.916265643241798,espR_c.-145_-144insG
bl_prevtb,0.32426870117310486,1.383018875991153,0.16793904933310855,0.6712336974792988,0.34763253014309253,1,0.053498962337059856,1.9566497460879817,0.9899374284312837,3.8673941593793524,espR_c.-145_-144insG
TTP_baseline,0.08290748632390502,1.0864412932208913,0.20732045178401054,0.23200832481954511,0.5801655900086153,1,0.6892300384977106,1.2611302274661962,0.4045033192665217,3.931857601348913,espR_c.-145_-144insG
HIV_Low_CD4,0.3320352764004265,1.3938020159633164,0.14208745830142872,1.114572963081562,0.47695787367112374,1,0.019447644089300404,3.048266179005736,1.1969213380999002,7.76318911050668,espR_c.-145_-144insG
Lineage_2,0.677085467885399,1.9681331776004678,0.256947999094422,1.352378518127793,0.5132157914073426,1,0.008411076700291785,3.8666114073047226,1.4141010808544365,10.572570785438769,espR_c.-145_-144insG
peth_value_baseline,-0.26419003941023156,0.7678276082849516,0.2936965811059396,-0.0007522505804994784,0.0008362670451954174,1,0.3683683321766307,0.9992480322890345,0.9976115530188765,1.000887196035323,espR_c.-145_-144insG
smoked_substance_use,0.19181835638201683,1.2114504447363585,0.19791463709298052,0.3918268612314065,0.40427971809670704,1,0.33244669626009815,1.479681498990132,0.6699535978618253,3.2680731104980913,frdB
screen_years,-0.07151171765910812,0.9309853685617643,0.1854891688425591,-0.005603546310091639,0.014534641058188927,1,0.6998444711331078,0.9944121242715934,0.9664836286158335,1.0231476701933893,frdB
high_lung_involvement,0.06049267784225196,1.062359818775668,0.18919941234114293,0.12097852826113625,0.3783774709493211,1,0.7491732172926584,1.128600679088117,0.5376068826209166,2.3692767596807562,frdB
F2,0.0313713888776251,1.0318686572751472,0.13057589703681946,0.057063706265550344,0.2375140183603463,1,0.8101333099650729,1.058723255552,0.6646762389886591,1.686377315897629,frdB
underweight,0.26096974386196975,1.2981883866724646,0.17777665993632025,0.523507721244682,0.3566216250071439,1,0.1421139912036293,1.687938093854916,0.8390727886200874,3.395575505877343,frdB
HIV_High_CD4,-0.10679896746797174,0.8987063240391997,0.18535684709658168,-0.28409886308673915,0.49307283369826277,1,0.564493305905484,0.7526922275507217,0.2863604752330585,1.9784350090709137,frdB
Indel_Sample1,-0.1907817844459816,0.8263128828024431,0.19842695806903987,-1.0399990947986932,1.0816748431970455,1,0.33631535281781844,0.3534550019065649,0.04242392400593119,2.944811006999342,frdB
fstrom1_baseline,-0.035826310979762785,0.9648078554619962,0.16297228251549792,-0.07680853898065315,0.34939860041488763,1,0.8260030091097466,0.9260671423930741,0.46691072246420984,1.8367544606684671,frdB
RIF_pred_MIC_high,0.6938923000665181,2.001490794354148,0.24074783073612732,1.4342289185512551,0.4976096447346893,1,0.003948626415561868,4.196407988593829,1.5823829966102418,11.128683791760688,frdB
screen_sex,-0.020148952183971836,0.9800526814468131,0.17884278879187207,-0.0412566991740171,0.36619587307860063,1,0.910297793471703,0.959582774223952,0.46814021572135084,1.9669301411511704,frdB
diabetes,0.20162986506252947,1.2233951030285704,0.13394801445255206,0.9443565136780412,0.6273608322025083,1,0.13225095784506216,2.5711583409244105,0.7518276856215246,8.793045721161588,frdB
smear_pos_no_contam_sputum_specimen_1,0.03330246542570444,1.0338631998272692,0.21805777182698236,0.07582734398807403,0.4965020295715176,1,0.8786166196698504,1.0787763008632771,0.4076693897830741,2.854661979707395,frdB
bl_prevtb,0.3461773124277962,1.4136532518867295,0.1680176357585779,0.7165843529262229,0.3477952034345593,1,0.039363855641709376,2.0474279623981615,1.0355350816207085,4.0481112959003545,frdB
TTP_baseline,0.07284819291005097,1.075567245787014,0.21215166313489164,0.20385839629923444,0.5936852527322928,1,0.7313141819992495,1.2261245173934838,0.3829911806046142,3.9253680196501404,frdB
HIV_Low_CD4,0.3472383136832862,1.4151539357347527,0.14134622155965632,1.1656063788556175,0.4744696969912885,1,0.014023891513171417,3.207867476572495,1.2657475053727152,8.129910352239996,frdB
Lineage_2,0.642883370094781,1.9019570266434223,0.25399049196721735,1.2840648642084525,0.5073086064273832,1,0.011369516963166064,3.6112893318190733,1.3361044678602207,9.76077167004474,frdB
peth_value_baseline,-0.22516570321163043,0.7983839130194353,0.27949192677218526,-0.0006411332968027199,0.0007958209349173199,1,0.42045906549131673,0.9993590721852333,0.9978015065672007,1.0009190691592407,frdB
smoked_substance_use,0.17527281032618963,1.191571245214848,0.19634360741093165,0.35802931703024976,0.4010705798221999,1,0.3720263842646081,1.4305075580985052,0.6517758433700992,3.1396559025507838,Rv0499
screen_years,-0.050108843607608325,0.9511258948928584,0.1863463241832419,-0.003926450585886746,0.014601806409598253,1,0.7880053277135278,0.9960812478420867,0.9679784394414264,1.0249999502831761,Rv0499
high_lung_involvement,0.034847669331872895,1.0354619641724334,0.18530899002268209,0.06969140562919696,0.3705970653995947,1,0.8508361286835803,1.072177262329326,0.5185776542912806,2.216763627092787,Rv0499
F2,0.04285716379163075,1.0437887933687378,0.13228398463800486,0.07795601959224877,0.2406209834210928,1,0.745954329508935,1.0810751115003052,0.6745884742315522,1.7324983176398498,Rv0499
underweight,0.23602243170451367,1.2662027129334283,0.1773254000093716,0.47346318219023426,0.35571639341765027,1,0.1831846980607087,1.6055448705675301,0.7995324676261207,3.224102129409873,Rv0499
HIV_High_CD4,-0.120579774083506,0.886406372268839,0.18528297479154884,-0.3207575648018621,0.4928763239531688,1,0.5151839138392998,0.7255991404397641,0.27615929924613297,1.9064869951660584,Rv0499
Indel_Sample1,0.1981848975692377,1.2191877978429382,0.15374220768158037,0.875397226068307,0.6790906057160806,1,0.19737277994167213,2.3998283790510673,0.634070010887184,9.082871212976462,Rv0499
fstrom1_baseline,-0.06623554130487083,0.9359103927724077,0.16203015864966785,-0.1420033215000446,0.34737876762456527,1,0.6826972544726545,0.8676183746866578,0.4391768081067795,1.7140286786521175,Rv0499
RIF_pred_MIC_high,0.685995515842485,1.9857476951639117,0.24861592082385145,1.4179067943590975,0.5138724600685656,1,0.005793274362568509,4.128469653505198,1.5079261254806133,11.303114517285058,Rv0499
screen_sex,-0.020305498137147635,0.9798992701739039,0.18005507079553332,-0.041577240373287076,0.3686781239411995,1,0.91020987455259,0.9592752377023994,0.46571888163413716,1.9758893572021827,Rv0499
diabetes,0.17532293447060396,1.1916309732009176,0.13254712739927038,0.8211449981039141,0.6207996176062305,1,0.18592801268789583,2.273101044445623,0.6732760238169051,7.674398278684175,Rv0499
smear_pos_no_contam_sputum_specimen_1,0.05140680462371985,1.052751070188105,0.21964442979788865,0.11704963604651997,0.5001147368655088,1,0.8149496052515075,1.1241752279196333,0.4218281664623941,2.9959354152820037,Rv0499
bl_prevtb,0.35484814763422856,1.4259641018175282,0.16814181770744163,0.7345329145813927,0.3480522591059652,1,0.03482306910785939,2.084508121733685,1.053758210495787,4.123502020002591,Rv0499
TTP_baseline,0.05060107717592846,1.0519031813846742,0.21252767087423607,0.14160206357947053,0.5947374728585147,1,0.8118099621749415,1.1521180875562091,0.359133187498017,3.6960552070435044,Rv0499
HIV_Low_CD4,0.34126642044586436,1.406727972035449,0.14226999699242152,1.1455599825419531,0.47757061787078375,1,0.01645232158499656,3.1442015619341728,1.233109183603575,8.017135541216993,Rv0499
Lineage_2,0.6848873593848042,1.9835483948416819,0.2637084678140071,1.3679616475331713,0.5267188321643616,1,0.009400406887489965,3.9273372335770156,1.3987957760569292,11.026611611395532,Rv0499
peth_value_baseline,-0.2657555646077572,0.7666264952485017,0.28684830916021736,-0.0007567082324278183,0.0008167673829140985,1,0.35420320840135233,0.9992435779990443,0.9976452339349575,1.000844482796807,Rv0499
smoked_substance_use,0.16099607492818646,1.1746803581000593,0.1962628423848065,0.32886626650087225,0.400905601311901,1,0.41204027044659075,1.3893920349041744,0.6332472876881051,3.0484303118025395,Rv2963
screen_years,-0.0656829593719305,0.936427702861246,0.18646003701194633,-0.005146813930256679,0.014610716768942917,1,0.7246410845523619,0.9948664082228467,0.9667809905467676,1.023767719771222,Rv2963
high_lung_involvement,0.04130550567768204,1.0421704459039463,0.1867710812141752,0.08260634946594646,0.3735210827656579,1,0.8249711328006639,1.086114174959649,0.5223165171205376,2.2584849653070544,Rv2963
F2,0.039210644771095204,1.0399895289352399,0.13234104203136554,0.0713231003073779,0.2407247692734729,1,0.7670125606455571,1.0739281563360827,0.6699924886330992,1.7213949477618682,Rv2963
underweight,0.22607289420015367,1.253667047004198,0.17818123200502833,0.45350431788180723,0.3574332003209498,1,0.2045193186867098,1.5738176908123347,0.7811001677332292,3.1710428780240782,Rv2963
